Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
1994-02-08,26.974364145002486,26.974364145002486,26.831736971730827,26.93870735168457,188200,8,1,6,2,1994
1994-02-09,26.956527599317113,27.06349794693345,26.920870816778333,27.045669555664062,144600,9,2,6,2,1994
1994-02-10,27.02784068533715,27.045669076290537,26.813899993896484,26.813899993896484,883900,10,3,6,2,1994
1994-02-11,26.831718764611633,26.97434584110126,26.706920072683207,26.903032302856445,519400,11,4,6,2,1994
1994-02-14,26.849565368389786,27.027849334979358,26.81390857507187,26.93870735168457,2742100,14,0,7,2,1994
1994-02-15,26.992183577315913,27.09915392174385,26.956526795839935,27.08132553100586,374700,15,1,7,2,1994
1994-02-16,27.11696742740073,27.11696742740073,27.009997141691063,27.0634822845459,287600,16,2,7,2,1994
1994-02-17,27.18828645583571,27.20611484039691,26.831718764611633,26.903032302856445,342400,17,3,7,2,1994
1994-02-18,26.920864283243816,26.938692670186363,26.671266866048178,26.74258041381836,313300,18,4,7,2,1994
1994-02-22,26.813899376998247,27.010011672973633,26.813899376998247,27.010011672973633,154500,22,1,8,2,1994
1994-02-23,27.045677731638317,27.063506128297274,26.849565368389786,26.93870735168457,391700,23,2,8,2,1994
1994-02-24,26.84954473238356,26.84954473238356,26.564290605080682,26.58211898803711,770800,24,3,8,2,1994
1994-02-25,26.617784402080787,26.7069263458252,26.56429923583414,26.706926345825195,531300,25,4,8,2,1994
1994-02-28,26.778239900820726,26.849553455816253,26.7069263458252,26.706926345825195,333000,28,0,9,2,1994
1994-03-01,26.706923016913773,26.76040817649371,26.45732560554075,26.599952697753906,423600,1,1,9,3,1994
1994-03-02,26.2611994034794,26.635595321655273,26.189885895255422,26.635595321655273,581500,2,2,9,3,1994
1994-03-03,26.599964955989144,26.599964955989144,26.492994587533424,26.564308166503906,223200,3,3,9,3,1994
1994-03-04,26.5642818134313,26.706908829879254,26.47513992815133,26.635595321655273,595800,4,4,9,3,1994
1994-03-07,26.72473219453733,26.81387406309816,26.72473219453733,26.778217315673828,539800,7,0,10,3,1994
1994-03-08,26.79606526293219,26.79606526293219,26.63560978231583,26.671266555786133,880300,8,1,10,3,1994
1994-03-09,26.706928149113555,26.81389848882963,26.5821294194448,26.796070098876953,2500100,9,2,10,3,1994
1994-03-10,26.77823120055784,26.77823120055784,26.492977073254963,26.58211898803711,207400,10,3,10,3,1994
1994-03-11,26.617770704609143,26.760397741204503,26.475143668013782,26.724740982055664,576600,11,4,10,3,1994
1994-03-14,26.83172577305844,26.83172577305844,26.724755437750567,26.760412216186523,345900,14,0,11,3,1994
1994-03-15,26.813893961588544,26.86737912241618,26.724752026875816,26.74258041381836,748600,15,1,11,3,1994
1994-03-16,26.77824948073695,26.956533432006836,26.689107505102008,26.956533432006836,455500,16,2,11,3,1994
1994-03-17,26.867391456371895,26.992190222260813,26.867391456371895,26.956533432006836,133000,17,3,11,3,1994
1994-03-18,26.82512870377409,26.986509825655087,26.807197468009537,26.950647354125977,365500,18,4,11,3,1994
1994-03-21,26.860973118940457,26.93269801378409,26.807179447807734,26.878904342651367,324800,21,0,12,3,1994
1994-03-22,26.878922411067755,27.00444106141964,26.82512870377409,26.950647354125977,435700,22,1,12,3,1994
1994-03-23,26.932693481445312,27.0044183642188,26.91476226075194,26.932693481445312,698500,23,2,12,3,1994
1994-03-24,26.82512390260105,26.878917600266693,26.484430484051973,26.609949111938477,1200500,24,3,12,3,1994
1994-03-25,26.627876145499094,26.699601064409528,26.35890769958496,26.35890769958496,100900,25,4,12,3,1994
1994-03-28,26.394760131835938,26.430622577667236,26.161654233932495,26.394760131835938,1117200,28,0,13,3,1994
1994-03-29,26.3947769133316,26.412708147647724,25.874771118164062,25.874771118164062,338400,29,1,13,3,1994
1994-03-30,25.892699680609844,25.96442461047303,25.516143798828125,25.516143798828125,1123900,30,2,13,3,1994
1994-03-31,25.516137103727,25.641655698053135,24.97820027090071,25.587862014770508,788800,31,3,13,3,1994
1994-04-04,24.8706276021394,25.26511484600895,24.8706276021394,25.193389892578125,2627300,4,0,14,4,1994
1994-04-05,25.444414282443635,25.713382720947266,25.444414282443635,25.713382720947266,1179000,5,1,14,4,1994
1994-04-06,25.749245179414416,25.76717640864799,25.53407042861151,25.713382720947266,516500,6,2,14,4,1994
1994-04-07,25.69545358158829,25.892697119199923,25.552003736052555,25.838903427124023,666100,7,3,14,4,1994
1994-04-08,25.785116294380668,25.785116294380668,25.516147765579756,25.641666412353516,242400,8,4,14,4,1994
1994-04-11,25.713378422771655,25.856828232661595,25.650619130944804,25.74924087524414,203300,11,0,15,4,1994
1994-04-12,25.77614202326478,25.82097009634872,25.65958903324654,25.713382720947266,1409200,12,1,15,4,1994
1994-04-13,25.704423742631924,25.767183061152476,25.390627150029164,25.57890510559082,364100,13,2,15,4,1994
1994-04-14,25.534068331487877,25.722346222977077,25.48027464820525,25.587862014770508,419900,14,3,15,4,1994
1994-04-15,25.578896400890066,25.695449381335763,25.543033945368315,25.587862014770508,387300,15,4,15,4,1994
1994-04-18,25.61476022427675,25.686485139150466,25.33682617914109,25.417516708374023,369100,18,0,16,4,1994
1994-04-19,25.390613670120697,25.55199468921045,25.2381982632026,25.453372955322266,472200,19,1,16,4,1994
1994-04-20,25.480276842211467,25.54303614477849,25.291998934510396,25.426483154296875,508000,20,2,16,4,1994
1994-04-21,25.534077261418375,25.803045771896798,25.4444210912589,25.767183303833008,200300,21,3,16,4,1994
1994-04-22,25.829942041554546,25.847873275182838,25.66856093889992,25.740285873413086,301800,22,4,16,4,1994
1994-04-25,25.731324107430797,26.02718950657547,25.731324107430797,26.009258270263672,394600,25,0,17,4,1994
1994-04-26,25.973389501815173,26.01821758172856,25.92856142190179,25.98235511779785,399000,26,1,17,4,1994
1994-04-28,25.92854390228876,25.964406341987637,25.71336926409549,25.79405975341797,287000,28,3,17,4,1994
1994-04-29,25.74925247795121,25.910633586796305,25.713390009318964,25.874771118164062,481900,29,4,17,4,1994
1994-05-02,25.874768883728784,26.23339353908192,25.7851127198905,26.036149978637695,275000,2,0,18,5,1994
1994-05-03,26.04512074288727,26.05408636104317,25.856842761613386,26.009258270263672,183400,3,1,18,5,1994
1994-05-04,26.063045910050196,26.063045910050196,25.865802356551363,25.96442413330078,401900,4,2,18,5,1994
1994-05-05,25.991321477982346,26.036149559179282,25.92856216430664,25.92856216430664,659800,5,3,18,5,1994
1994-05-06,25.803039358980826,25.803039358980826,25.58786460407619,25.677520751953125,216300,6,4,18,5,1994
1994-05-09,25.605788362240364,25.677513259613587,25.408544894464004,25.453372955322266,499300,9,0,19,5,1994
1994-05-10,25.57889460083989,25.731310026081488,25.56096337434088,25.650619506835938,583400,10,1,19,5,1994
1994-05-11,25.623725838635963,25.659588296072823,25.345791793500304,25.417516708374023,210600,11,2,19,5,1994
1994-05-12,25.57890560502293,25.605802456342616,25.48028381685074,25.54304313659668,305200,12,3,19,5,1994
1994-05-13,25.614768073449177,25.614768073449177,25.417524497104804,25.54304313659668,321300,13,4,19,5,1994
1994-05-16,25.59682620533726,25.6775167257744,25.54303252504583,25.551998138427734,450400,16,0,20,5,1994
1994-05-17,25.569937514731166,25.92856216430664,25.53407504977362,25.92856216430664,470200,17,1,20,5,1994
1994-05-18,25.946474703243002,26.215442996642206,25.829921776103347,26.1168212890625,824800,18,2,20,5,1994
1994-05-19,26.063033573449086,26.3140707045315,26.063033573449086,26.242345809936523,531000,19,3,20,5,1994
1994-05-20,26.19751429067227,26.215445511952677,26.107858184270242,26.143720626831055,370400,20,4,20,5,1994
1994-05-23,26.116834884900403,26.125800499347672,26.01821312598042,26.09890365600586,262700,23,0,21,5,1994
1994-05-24,26.170632821421407,26.30511705996931,26.170632821421407,26.20649528503418,549600,24,1,21,5,1994
1994-05-25,26.107864947336928,26.2961428195533,26.018208817710086,26.27821159362793,738200,25,2,21,5,1994
1994-05-26,26.2692609826656,26.35891716349381,26.242364128417137,26.296157836914062,369600,26,3,21,5,1994
1994-05-27,26.251318908192484,26.32304382324219,26.206490836286417,26.323043823242188,162000,27,4,21,5,1994
1994-05-31,26.242357589700863,26.340979364038652,26.197529510456413,26.287185668945312,160000,31,1,22,5,1994
1994-06-01,26.224437075681315,26.403749465942383,26.143746500063834,26.403749465942383,200500,1,2,22,6,1994
1994-06-02,26.421653383852753,26.421653383852753,26.33199728143045,26.3768253326416,55100,2,3,22,6,1994
1994-06-03,26.394761199280794,26.618901494790993,26.314070692897126,26.529245376586914,550400,3,4,22,6,1994
1994-06-06,26.58303629957074,26.663726797613283,26.502345801528197,26.52027702331543,99300,6,0,23,6,1994
1994-06-07,26.47547041699946,26.520298507783405,26.412711089901933,26.48443603515625,120600,7,1,23,6,1994
1994-06-08,26.547171430620317,26.547171430620317,26.269237518310547,26.269237518310547,131900,8,2,23,6,1994
1994-06-09,26.385811430859228,26.412708282470707,26.332017727636273,26.412708282470703,80500,9,3,23,6,1994
1994-06-10,26.439599744589277,26.511324667599354,26.439599744589277,26.457530975341797,83100,10,4,23,6,1994
1994-06-13,26.421668022659222,26.502358559545527,26.412702407449636,26.493392944335938,109700,13,0,24,6,1994
1994-06-14,26.57409490427769,26.708579190230513,26.57409490427769,26.699613571166992,161000,14,1,24,6,1994
1994-06-15,26.708559645886208,26.717525258389024,26.57407545834398,26.59200668334961,142800,15,2,24,6,1994
1994-06-16,26.592007866778573,26.663732769993082,26.565111028073133,26.645801544189453,44000,16,3,24,6,1994
1994-06-17,26.65952404838167,26.686598717354297,26.460976475915725,26.4970760345459,403800,17,4,24,6,1994
1994-06-20,26.307551506170906,26.352675951292984,26.244377283,26.271451950073242,137400,20,0,25,6,1994
1994-06-21,26.253409911094234,26.253409911094234,25.937538702126105,26.04583740234375,139200,21,1,25,6,1994
1994-06-22,26.118038314434838,26.23536191432691,26.090963637536667,26.145112991333008,279900,22,2,25,6,1994
1994-06-23,26.19022962384754,26.226329182253945,25.955582494205903,25.991682052612305,922500,23,3,25,6,1994
1994-06-24,25.865348096265862,25.865348096265862,25.41410336325355,25.45020294189453,353800,24,4,25,6,1994
1994-06-27,25.549464446819382,25.892410278320312,25.423115982582196,25.892410278320312,371200,27,0,26,6,1994
1994-06-28,25.901427467733672,25.901427467733672,25.558481738195734,25.766054153442383,5382300,28,1,26,6,1994
1994-06-29,25.802159868139128,26.000707443200007,25.775085198812643,25.8472843170166,311800,29,2,26,6,1994
1994-06-30,25.89241173731468,25.90143662812587,25.594590340545288,25.684839248657227,271900,30,3,26,6,1994
1994-07-01,25.811186090926803,25.811186090926803,25.630688286095147,25.73898696899414,406900,1,4,26,7,1994
1994-07-05,25.79312941834284,25.910452960133764,25.7119054278722,25.874353408813477,112000,5,1,27,7,1994
1994-07-06,25.77509593264106,25.883394655047116,25.68484699730268,25.83827018737793,174800,6,2,27,7,1994
1994-07-07,25.83826501995584,25.946563720703125,25.81119034476902,25.946563720703125,66700,7,3,27,7,1994
1994-07-08,25.784116887681257,25.982664515097774,25.77509199552596,25.93754005432129,148400,8,4,27,7,1994
1994-07-11,25.955582994322537,26.000707443200007,25.720935860159674,25.8472843170166,124000,11,0,28,7,1994
1994-07-12,25.85630622368976,25.89240577862685,25.711908003941407,25.883380889892578,257300,12,1,28,7,1994
1994-07-13,25.892401580066995,26.009725114588036,25.892401580066995,25.92850112915039,532700,13,2,28,7,1994
1994-07-14,26.054863121883926,26.26243563722973,26.036813337940814,26.20828628540039,494200,14,3,28,7,1994
1994-07-15,26.190220034101948,26.271444010775593,26.181195147804875,26.217294692993164,49100,15,4,28,7,1994
1994-07-18,26.217309548682774,26.325608245613648,26.217309548682774,26.262434005737305,72300,18,0,29,7,1994
1994-07-19,26.307560097087514,26.31658498905907,26.20828628540039,26.20828628540039,609500,19,1,29,7,1994
1994-07-20,26.226321408757695,26.226321408757695,26.027773896372057,26.0909481048584,185300,20,2,29,7,1994
1994-07-21,26.090963637536667,26.163162775931788,26.036814283740327,26.145112991333008,86300,21,3,29,7,1994
1994-07-22,26.208271560300883,26.226321334102742,26.13607246509344,26.190221786499023,151600,22,4,29,7,1994
1994-07-25,26.199264660918622,26.2534140195013,26.172189981627284,26.22633934020996,120900,25,0,30,7,1994
1994-07-26,26.217308586480655,26.235358368640025,26.17218413108224,26.19925880432129,489600,26,1,30,7,1994
1994-07-27,26.19925880432129,26.19925880432129,26.09096011136509,26.19925880432129,83200,27,2,30,7,1994
1994-07-28,26.199257181534126,26.325605648823647,26.199257181534126,26.253406524658203,828200,28,3,30,7,1994
1994-07-29,26.43390126939206,26.596349279924343,26.424876379918043,26.515125274658203,459100,29,4,30,7,1994
1994-08-01,26.53317129708887,26.659519731836912,26.506096632500004,26.641469955444336,486300,1,0,31,8,1994
1994-08-02,26.731715851449515,26.785865174578717,26.58731765643831,26.677566528320312,505500,2,1,31,8,1994
1994-08-03,26.66854804538576,26.7046476028076,26.623423598608458,26.68659782409668,144100,3,2,31,8,1994
1994-08-04,26.668549771211588,26.695624441030073,26.524151532179644,26.53317642211914,231700,4,3,31,8,1994
1994-08-05,26.397788630410673,26.47901259542732,26.370713975405124,26.442913055419922,138400,5,4,31,8,1994
1994-08-08,26.470007762967384,26.533182005838427,26.44293308745122,26.506107330322266,328600,8,0,32,8,1994
1994-08-09,26.406816044281648,26.55121421813965,26.406816044281648,26.55121421813965,105900,9,1,32,8,1994
1994-08-10,26.569275336389904,26.677574013032796,26.533175777508937,26.65049934387207,840300,10,2,32,8,1994
1994-08-11,26.587313761604147,26.70463727786377,26.415840930147773,26.55121421813965,876200,11,3,32,8,1994
1994-08-12,26.596346789226562,26.76781967317475,26.596346789226562,26.7587947845459,184100,12,4,32,8,1994
1994-08-15,26.785868764406274,26.849042983190248,26.74976921081543,26.74976921081543,325900,15,0,33,8,1994
1994-08-16,26.76783707840758,26.966384757343846,26.659538344442343,26.93931007385254,1089500,16,1,33,8,1994
1994-08-17,26.975391089976174,26.993440866550262,26.903191983679818,26.921241760253906,133700,17,2,33,8,1994
1994-08-18,26.83098602294922,26.8941602248196,26.80391136500477,26.83098602294922,620000,18,3,33,8,1994
1994-08-19,26.840024806240603,26.86709947820386,26.749775899696417,26.812950134277344,103200,19,4,33,8,1994
1994-08-22,26.821976792780216,26.821976792780216,26.731727880287686,26.785877227783203,79700,22,0,34,8,1994
1994-08-23,26.903210495864126,27.06565859681198,26.867110917875713,26.93931007385254,268600,23,1,34,8,1994
1994-08-24,26.966357169500597,27.228078842163086,26.957332284236372,27.228078842163086,254700,24,2,34,8,1994
1994-08-25,27.20101968518679,27.26419391803228,27.083696109902306,27.155895233154297,147400,25,3,34,8,1994
1994-08-26,27.21906645988574,27.598111815096352,27.21906645988574,27.543962478637695,339500,26,4,34,8,1994
1994-08-29,27.616167875196112,27.71544168128342,27.516894069108805,27.52591896057129,350300,29,0,35,8,1994
1994-08-30,27.51689380598349,27.643242285250057,27.480794240478755,27.59811782836914,36000,30,1,35,8,1994
1994-08-31,27.552993634958735,27.661292332508523,27.48981939472136,27.52591896057129,356200,31,2,35,8,1994
1994-09-01,27.435659408569336,27.453709184496027,27.33638564097254,27.435659408569336,294600,1,3,35,9,1994
1994-09-02,27.562020013542664,27.562020013542664,27.273223471161078,27.318347930908203,99600,2,4,35,9,1994
1994-09-06,27.300295017197076,27.354444362685733,27.219070998964092,27.327369689941406,229800,6,1,36,9,1994
1994-09-07,27.390555266703455,27.390555266703455,27.273231636236524,27.30030632019043,27900,7,2,36,9,1994
1994-09-08,27.354435416899232,27.47175896042272,27.345410528935886,27.435659408569336,284800,8,3,36,9,1994
1994-09-09,27.164927074249754,27.21907643054394,27.038578576229988,27.14687728881836,488400,9,4,36,9,1994
1994-09-12,27.14688261972741,27.182982197679177,27.020534096896235,27.065658569335938,129400,12,0,37,9,1994
1994-09-13,27.119802610671268,27.21907643054394,27.065653254377082,27.14687728881836,389200,13,1,37,9,1994
1994-09-14,27.056615202975646,27.210038304526876,27.056615202975646,27.173938751220703,423500,14,2,37,9,1994
1994-09-15,27.24615042684273,27.516897201538086,27.24615042684273,27.516897201538086,779800,15,3,37,9,1994
1994-09-16,27.311976586516494,27.393694601569237,27.221178792013447,27.321056365966797,571300,16,4,37,9,1994
1994-09-19,27.38461432893913,27.502651459667312,27.321055873931645,27.348295211791992,167300,19,0,38,9,1994
1994-09-20,27.20301081726797,27.230250147191803,26.830739974975586,26.830739974975586,355600,20,1,38,9,1994
1994-09-21,26.912457964747084,26.912457964747084,26.57650622901981,26.830739974975586,397500,21,2,38,9,1994
1994-09-22,26.894300185194496,26.894300185194496,26.73994397211269,26.767183303833008,266400,22,3,38,9,1994
1994-09-23,26.776276831889817,26.8307555233077,26.631000321442126,26.67639923095703,176600,23,4,38,9,1994
1994-09-26,26.776274335856684,26.83075302219617,26.7217956495172,26.812593460083008,223000,26,0,39,9,1994
1994-09-27,26.812598881580918,26.885237144720996,26.73088083554833,26.7944393157959,479500,27,1,39,9,1994
1994-09-28,26.93970692165762,27.039584500403233,26.921547361885693,27.003265380859375,324000,28,2,39,9,1994
